,nr,datetime,x1,y1,x2,y2,lat,lon,height
147,1109,2022-06-23 21:43:12.635122200,196.79,178.78,217.84,343.9,49.42256119567038,11.4480818487554,33.7
148,1110,2022-06-23 21:43:12.701789000,194.13,178.78,215.33,342.79,49.422564157911125,11.44808285876,33.7
149,1111,2022-06-23 21:43:12.768455800,191.34,178.77,212.62,341.6,49.4225671602076,11.448084532211013,33.7
150,1112,2022-06-23 21:43:12.835122600,188.54,178.78,209.94,340.44,49.4225671602076,11.448084532211013,33.7
151,1113,2022-06-23 21:43:12.901789400,185.66,178.81,207.16,339.25,49.42257025752084,11.448085335816216,33.7
152,1114,2022-06-23 21:43:12.968456200,182.74,178.89,204.41,338.05,49.42257352012828,11.448087120230117,33.7
153,1115,2022-06-23 21:43:13.035123000,179.81,179.01,201.56,336.92,49.42257352012828,11.448087120230117,33.7
154,1116,2022-06-23 21:43:13.101789800,176.86,179.13,198.75,335.78,49.4225768609284,11.448088620744407,33.7
155,1117,2022-06-23 21:43:13.168456600,173.95,179.26,195.97,334.65,49.422580256758046,11.44809049286454,33.7
156,1118,2022-06-23 21:43:13.235123400,171.05,179.38,193.2,333.6,49.422580256758046,11.44809049286454,33.7
157,1119,2022-06-23 21:43:13.301790200,168.17,179.52,190.42,332.52,49.42258381161142,11.448091826657937,33.7
158,1120,2022-06-23 21:43:13.368457000,165.25,179.69,187.64,331.46,49.42258726106576,11.44809367944582,33.7
159,1121,2022-06-23 21:43:13.435123800,162.34,179.91,184.81,330.4,49.42258726106576,11.44809367944582,33.7
160,1122,2022-06-23 21:43:13.501790600,159.34,180.15,181.93,329.32,49.42259013575951,11.448095031939356,33.7
161,1123,2022-06-23 21:43:13.568457400,156.33,180.34,178.99,328.28,49.42259366004851,11.448096915595634,33.7
162,1124,2022-06-23 21:43:13.635124200,153.28,180.55,176.07,327.2,49.42259366004851,11.448096915595634,33.7
163,1125,2022-06-23 21:43:13.701791000,150.18,180.76,173.07,326.12,49.4225974462932,11.448098715944148,33.7
164,1126,2022-06-23 21:43:13.768457800,147.02,181.07,170.05,325.03,49.42260120080853,11.44810072718273,33.7
165,1127,2022-06-23 21:43:13.835124600,143.83,181.31,166.95,323.97,49.42260120080853,11.44810072718273,33.7
166,1128,2022-06-23 21:43:13.901791400,140.6,181.6,163.84,322.84,49.42260472965477,11.448103018607208,33.7
167,1129,2022-06-23 21:43:13.968458200,137.35,181.9,160.67,321.75,49.422608665980015,11.448105179552188,33.8
168,1130,2022-06-23 21:43:14.035125000,134.08,182.18,157.52,320.64,49.422608665980015,11.448105179552188,33.8
169,1131,2022-06-23 21:43:14.101791800,130.77,182.51,154.36,319.53,49.4226128384937,11.448107321612662,33.7
170,1132,2022-06-23 21:43:14.168458600,127.49,182.8,151.15,318.47,49.42261698733028,11.448109605978503,33.8
171,1133,2022-06-23 21:43:14.235125400,124.14,183.17,147.94,317.4,49.42261698733028,11.448109605978503,33.8
172,1134,2022-06-23 21:43:14.301792200,120.8,183.5,144.69,316.31,49.42262142512334,11.448112215594922,33.8
173,1135,2022-06-23 21:43:14.368459000,117.46,183.88,141.48,315.24,49.42262576375359,11.44811463726186,33.8
174,1136,2022-06-23 21:43:14.435125800,114.09,184.25,138.22,314.15,49.42262576375359,11.44811463726186,33.8
175,1137,2022-06-23 21:43:14.501792600,110.69,184.61,134.93,313.05,49.42262988367053,11.448117070543953,33.8
176,1138,2022-06-23 21:43:14.568459400,107.28,185.02,131.62,312.03,49.42263435846976,11.448119594455832,33.8
177,1139,2022-06-23 21:43:14.635126200,103.87,185.42,128.31,310.97,49.42263435846976,11.448119594455832,33.8
178,1140,2022-06-23 21:43:14.701793000,100.47,185.86,124.97,309.91,49.4226393472435,11.44812240471675,33.8
179,1141,2022-06-23 21:43:14.768459800,97.03,186.32,121.69,308.93,49.42264398702857,11.448125063269572,33.8
180,1142,2022-06-23 21:43:14.835126600,93.71,186.83,118.48,308.01,49.42264398702857,11.448125063269572,33.8
181,1143,2022-06-23 21:43:14.901793400,90.44,187.3,115.28,307.13,49.42264812102844,11.44812769387753,33.7
182,1144,2022-06-23 21:43:14.968460200,87.25,187.86,112.28,306.3,49.4226526053191,11.448130318770067,33.7
183,1145,2022-06-23 21:43:15.035127000,84.36,188.33,109.51,305.57,49.4226526053191,11.448130318770067,33.7
184,1146,2022-06-23 21:43:15.101793800,81.69,188.84,106.91,304.88,49.422656811686615,11.448133018937176,33.7
185,1147,2022-06-23 21:43:15.168460600,79.24,189.25,104.54,304.17,49.42266076072424,11.44813521167226,33.7
186,1148,2022-06-23 21:43:15.235127400,76.95,189.62,102.29,303.56,49.42266076072424,11.44813521167226,33.7
187,1149,2022-06-23 21:43:15.301794200,74.73,190.02,100.22,302.94,49.4226641012503,11.448137508311593,33.7
188,1176,2022-06-23 21:43:17.101797800,52.62,194.38,78.79,297.65,49.42268467328656,11.448154185930012,33.7
189,1182,2022-06-23 21:43:17.501798600,52.15,187.54,78.67,290.13,49.42268782490974,11.448148700259573,33.8
190,1183,2022-06-23 21:43:17.568465400,52.02,186.13,78.57,288.64,49.42268849794224,11.448147188419856,33.7
191,1184,2022-06-23 21:43:17.635132200,51.86,184.55,78.49,286.99,49.42268849794224,11.448147188419856,33.7
192,1185,2022-06-23 21:43:17.701799000,51.72,182.86,78.37,285.22,49.422689372692616,11.448145669600477,33.7
193,1186,2022-06-23 21:43:17.768465800,51.58,180.91,78.28,283.2,49.4226901981014,11.448143879813514,33.7
194,1187,2022-06-23 21:43:17.835132600,51.36,178.75,78.25,280.95,49.4226901981014,11.448143879813514,33.7
195,1188,2022-06-23 21:43:17.901799400,51.24,176.41,78.15,278.54,49.42269102813598,11.448141723899043,33.7
196,1189,2022-06-23 21:43:17.968466200,51.07,173.86,78.1,275.95,49.42269212749318,11.44813936262556,33.7
197,1190,2022-06-23 21:43:18.035133000,50.85,171.24,78.01,273.19,49.42269212749318,11.44813936262556,33.7
198,1191,2022-06-23 21:43:18.101799800,50.71,168.42,77.92,270.24,49.42269352797094,11.44813610042718,33.7
199,1192,2022-06-23 21:43:18.168466600,50.53,165.44,77.81,267.14,49.42269488630279,11.448133210493111,33.7
200,1193,2022-06-23 21:43:18.235133400,50.32,162.37,77.75,263.88,49.42269488630279,11.448133210493111,33.7
201,1194,2022-06-23 21:43:18.301800200,50.11,159.12,77.64,260.48,49.42269658300119,11.44812935144452,33.7
202,1195,2022-06-23 21:43:18.368467000,49.88,155.7,77.55,256.87,49.42269820318592,11.448125938380878,33.6
203,1196,2022-06-23 21:43:18.435133800,49.63,152.08,77.45,253.16,49.42269820318592,11.448125938380878,33.6
204,1199,2022-06-23 21:43:18.635134200,49.02,140.62,76.99,241.22,49.42270163324626,11.44811766923562,33.6
205,1200,2022-06-23 21:43:18.701801000,48.88,136.53,76.81,236.87,49.422703486843965,11.44811312025756,33.6
206,1211,2022-06-23 21:43:19.435135800,47.8,85.32,77.96,182.66,49.42271838504643,11.448075426588169,33.5
207,1212,2022-06-23 21:43:19.501802600,47.76,80.73,78.04,177.81,49.42272019917091,11.448070345920769,33.6
208,1213,2022-06-23 21:43:19.568469400,47.67,76.34,78.14,173.16,49.42272231958995,11.448065033450826,33.6
209,1214,2022-06-23 21:43:19.635136200,47.56,72.3,78.2,168.78,49.42272231958995,11.448065033450826,33.6
210,1215,2022-06-23 21:43:19.701803000,47.58,68.33,78.27,164.6,49.4227243092196,11.448059892903578,33.6
211,1216,2022-06-23 21:43:19.768469800,47.46,64.55,78.34,160.55,49.42272615527904,11.44805524908183,33.6
212,1217,2022-06-23 21:43:19.835136600,47.4,60.96,78.37,156.71,49.42272615527904,11.44805524908183,33.6
213,1218,2022-06-23 21:43:19.901803400,47.35,57.58,78.42,153.05,49.42272747567961,11.448051861316248,33.6
214,1219,2022-06-23 21:43:19.968470200,47.26,54.25,78.35,149.64,49.42272904422708,11.448047878873329,33.6
215,1220,2022-06-23 21:43:20.035137000,47.18,51.18,78.45,146.23,49.42272904422708,11.448047878873329,33.6
216,1221,2022-06-23 21:43:20.101803800,47.06,48.28,78.44,143.02,49.422730359110965,11.448044664360484,33.6
217,1222,2022-06-23 21:43:20.168470600,46.95,45.55,78.44,139.95,49.42273168139611,11.448041276318335,33.6
218,1223,2022-06-23 21:43:20.235137400,46.89,42.87,78.45,137.12,49.42273168139611,11.448041276318335,33.6
219,1224,2022-06-23 21:43:20.301804200,46.81,40.45,78.46,134.43,49.42273305113822,11.448038228658078,33.6
220,1225,2022-06-23 21:43:20.368471000,46.75,38.16,78.45,131.93,49.42273416221409,11.448035389306732,33.6
221,1226,2022-06-23 21:43:20.435137800,46.6,36.02,78.45,129.58,49.42273416221409,11.448035389306732,33.6
222,1227,2022-06-23 21:43:20.501804600,46.57,34.0,78.4,127.39,49.42273540983585,11.448033324193466,33.6
223,1228,2022-06-23 21:43:20.568471400,46.47,32.16,78.47,125.27,49.422736326320965,11.44803105672372,33.6
224,1229,2022-06-23 21:43:20.635138200,46.42,30.45,78.45,123.42,49.422736326320965,11.44803105672372,33.6
225,1230,2022-06-23 21:43:20.701805000,46.36,28.89,78.4,121.63,49.4227375512936,11.448029291128607,33.6
226,1231,2022-06-23 21:43:20.768471800,46.28,27.45,78.4,120.0,49.422738303204056,11.448027561972406,33.6
227,1232,2022-06-23 21:43:20.835138600,46.21,26.15,78.38,118.6,49.422738303204056,11.448027561972406,33.6
228,1233,2022-06-23 21:43:20.901805400,46.13,25.0,78.34,117.2,49.42273917038188,11.44802646061383,33.6
229,1234,2022-06-23 21:43:20.968472200,46.0,23.95,78.28,116.04,49.422739739009046,11.448025261119067,33.6
230,1235,2022-06-23 21:43:21.035139000,45.92,23.05,78.19,114.97,49.422739739009046,11.448025261119067,33.6
231,1236,2022-06-23 21:43:21.101805800,45.8,22.23,78.14,114.03,49.42274067211267,11.448024517314888,33.7
232,1237,2022-06-23 21:43:21.168472600,45.69,21.54,78.05,113.26,49.42274108147625,11.448023799401158,33.7
233,1238,2022-06-23 21:43:21.235139400,45.56,20.98,77.98,112.57,49.42274108147625,11.448023799401158,33.7
234,1239,2022-06-23 21:43:21.301806200,45.43,20.53,77.86,111.94,49.42274159397739,11.44802330002874,33.7
235,1240,2022-06-23 21:43:21.368473000,45.33,20.08,77.75,111.54,49.422741835134254,11.44802299505865,33.7
236,1241,2022-06-23 21:43:21.435139800,45.22,19.75,77.6,111.07,49.422741835134254,11.44802299505865,33.7
237,1242,2022-06-23 21:43:21.501806600,45.1,19.49,77.5,110.75,49.42274248873852,11.448022871229606,33.7
238,1243,2022-06-23 21:43:21.568473400,44.9,19.29,77.35,110.45,49.42274267024006,11.448022828258846,33.7
239,1244,2022-06-23 21:43:21.635140200,44.68,19.19,77.2,110.25,49.42274267024006,11.448022828258846,33.7
240,1245,2022-06-23 21:43:21.701807000,44.39,19.27,76.94,110.2,49.42274308714193,11.448022764020008,33.7
241,1246,2022-06-23 21:43:21.768473800,44.05,19.43,76.56,110.35,49.42274320395123,11.448023030865691,33.8
